"(61.0, 369.0)","(120.0, 284.0)","(177.0, 190.0)","(243.0, 113.0)","(339.0, 75.0)","(432.0, 106.0)","(479.0, 191.5)","(511.5, 287.0)","(574.0, 364.0)","(673.0, 399.0)","(772.0, 407.0)"
"(61.0, 368.0)","(120.0, 284.0)","(177.0, 190.0)","(243.0, 112.5)","(340.0, 75.0)","(432.0, 106.0)","(479.0, 191.5)","(510.0, 287.0)","(575.0, 364.0)","(673.0, 400.0)","(772.0, 407.0)"
"(61.0, 367.0)","(122.0, 284.0)","(178.0, 190.0)","(243.0, 112.5)","(340.0, 75.0)","(432.0, 108.0)","(479.0, 192.0)","(510.0, 287.0)","(575.0, 364.0)","(673.0, 400.0)","(772.0, 407.0)"
"(63.0, 367.0)","(126.0, 285.0)","(180.0, 191.0)","(243.0, 112.0)","(340.0, 75.0)","(432.0, 108.0)","(479.0, 193.0)","(510.0, 287.0)","(575.0, 364.0)","(673.0, 400.0)","(772.0, 407.0)"
"(65.0, 367.0)","(128.0, 285.0)","(181.5, 191.0)","(245.0, 111.0)","(340.0, 73.5)","(434.0, 107.0)","(479.0, 192.0)","(510.0, 287.0)","(574.0, 364.0)","(673.0, 400.0)","(772.0, 407.0)"
"(65.0, 367.0)","(128.0, 285.0)","(182.0, 190.0)","(245.5, 111.0)","(342.0, 73.0)","(435.0, 106.0)","(480.0, 191.0)","(510.0, 287.0)","(574.0, 364.0)","(671.0, 401.0)","(771.5, 408.0)"
"(67.0, 368.0)","(132.0, 289.0)","(184.0, 193.0)","(246.5, 113.0)","(341.0, 73.5)","(436.0, 106.0)","(480.5, 191.0)","(510.0, 287.0)","(573.0, 364.0)","(671.0, 401.0)","(770.0, 409.0)"
"(67.0, 371.0)","(140.0, 298.0)","(189.0, 201.0)","(248.0, 117.0)","(340.5, 75.0)","(436.0, 105.0)","(480.5, 189.0)","(510.0, 286.0)","(571.5, 364.0)","(670.0, 401.0)","(769.0, 410.0)"
"(69.0, 374.0)","(146.0, 308.0)","(196.0, 211.0)","(251.5, 126.0)","(342.0, 77.0)","(436.0, 104.0)","(481.0, 189.0)","(510.0, 285.0)","(572.0, 364.5)","(669.0, 401.0)","(768.0, 412.0)"
"(69.0, 375.0)","(151.0, 315.0)","(201.0, 220.0)","(254.0, 133.0)","(342.0, 80.0)","(437.0, 102.0)","(484.5, 187.0)","(512.0, 283.0)","(572.0, 363.0)","(669.0, 403.0)","(769.0, 415.0)"
"(68.0, 375.0)","(153.0, 320.5)","(205.5, 225.0)","(256.0, 137.0)","(343.0, 81.5)","(439.0, 102.0)","(486.0, 185.0)","(514.0, 282.0)","(574.0, 362.0)","(670.0, 403.0)","(769.0, 417.0)"
"(67.0, 374.0)","(154.0, 321.0)","(206.0, 226.0)","(257.0, 138.0)","(344.5, 82.5)","(439.5, 102.0)","(487.5, 185.0)","(515.0, 281.0)","(575.0, 362.0)","(670.0, 403.0)","(769.0, 419.0)"
"(67.0, 372.0)","(154.5, 322.0)","(206.0, 226.0)","(257.0, 138.5)","(344.0, 82.0)","(439.5, 101.0)","(488.0, 183.0)","(515.0, 280.0)","(575.0, 361.0)","(670.0, 404.0)","(768.0, 421.5)"
