"(154.0, 824.0)","(249.0, 621.0)","(383.0, 428.0)","(539.0, 269.0)","(743.0, 174.0)","(967.0, 167.0)","(1183.0, 217.0)","(1374.0, 315.0)","(1545.0, 452.0)","(1676.0, 633.0)","(1742.0, 829.0)"
"(154.0, 825.0)","(248.0, 621.0)","(383.0, 428.0)","(539.0, 269.0)","(743.0, 174.0)","(967.0, 167.0)","(1182.0, 217.0)","(1373.0, 315.0)","(1544.0, 452.0)","(1675.0, 633.0)","(1742.0, 829.0)"
"(153.0, 827.0)","(249.0, 623.0)","(383.0, 427.0)","(539.0, 269.0)","(743.0, 174.0)","(968.0, 167.0)","(1182.0, 218.0)","(1373.0, 315.0)","(1544.0, 451.0)","(1676.0, 633.0)","(1743.0, 828.0)"
"(152.0, 826.0)","(249.0, 623.0)","(383.0, 427.0)","(539.0, 269.0)","(743.0, 174.0)","(967.0, 167.0)","(1182.0, 218.0)","(1374.0, 315.0)","(1544.0, 451.0)","(1676.0, 633.0)","(1743.0, 828.0)"
"(153.0, 827.0)","(249.0, 623.0)","(382.0, 426.0)","(539.0, 269.0)","(743.0, 174.0)","(966.0, 167.0)","(1182.0, 218.0)","(1374.0, 315.0)","(1544.0, 451.0)","(1676.0, 633.0)","(1743.0, 829.0)"
"(153.0, 826.0)","(249.0, 623.0)","(382.0, 426.5)","(539.0, 269.0)","(743.0, 175.0)","(966.0, 167.0)","(1182.0, 218.0)","(1374.0, 315.0)","(1543.0, 451.0)","(1676.0, 633.0)","(1743.0, 828.0)"
"(153.0, 826.0)","(249.0, 622.0)","(382.0, 426.0)","(539.0, 269.0)","(742.5, 175.0)","(965.0, 167.0)","(1182.0, 218.0)","(1374.0, 315.0)","(1543.0, 451.0)","(1676.0, 633.0)","(1743.0, 828.0)"
"(154.0, 826.0)","(249.0, 622.5)","(382.0, 427.5)","(539.0, 269.0)","(743.0, 175.0)","(965.0, 167.0)","(1183.0, 218.0)","(1373.0, 315.0)","(1543.0, 451.0)","(1675.0, 633.0)","(1743.0, 828.0)"
"(153.0, 827.0)","(249.0, 622.0)","(382.0, 426.5)","(538.5, 269.0)","(742.5, 175.0)","(966.0, 167.0)","(1184.0, 218.0)","(1373.0, 315.0)","(1543.0, 451.0)","(1676.0, 634.0)","(1743.0, 828.0)"
"(153.0, 827.0)","(249.0, 622.0)","(382.0, 426.0)","(538.0, 269.0)","(744.0, 175.0)","(965.0, 167.0)","(1183.0, 218.0)","(1373.0, 316.0)","(1543.0, 451.0)","(1676.0, 635.0)","(1743.0, 827.0)"
"(154.0, 827.0)","(249.0, 622.0)","(382.0, 426.5)","(538.0, 269.0)","(743.0, 175.0)","(966.0, 167.0)","(1183.0, 216.0)","(1374.0, 313.0)","(1544.0, 449.0)","(1676.0, 631.0)","(1744.0, 826.0)"
"(154.0, 827.0)","(249.0, 622.5)","(382.0, 426.5)","(538.0, 269.0)","(744.0, 175.0)","(966.0, 167.0)","(1183.0, 215.0)","(1374.0, 312.0)","(1546.0, 448.0)","(1677.0, 631.0)","(1744.0, 824.0)"
"(154.0, 826.0)","(249.0, 622.5)","(383.0, 426.0)","(537.0, 269.0)","(744.0, 175.0)","(967.0, 168.0)","(1183.0, 215.0)","(1374.0, 311.5)","(1546.0, 447.0)","(1676.0, 629.0)","(1745.0, 825.0)"
"(154.0, 826.0)","(249.0, 622.5)","(383.0, 426.0)","(537.0, 269.0)","(744.0, 175.0)","(968.0, 168.0)","(1184.0, 216.0)","(1375.0, 311.0)","(1546.0, 448.0)","(1676.0, 630.0)","(1746.0, 823.0)"
"(154.0, 826.0)","(249.0, 622.0)","(383.0, 426.5)","(537.0, 269.0)","(744.0, 175.0)","(967.0, 168.0)","(1183.0, 216.0)","(1376.0, 311.5)","(1546.0, 448.0)","(1677.0, 630.0)","(1745.0, 823.0)"
"(155.0, 825.0)","(249.0, 622.0)","(383.0, 427.0)","(538.0, 269.0)","(743.0, 175.0)","(967.0, 168.0)","(1183.0, 215.5)","(1375.0, 311.0)","(1546.0, 448.0)","(1676.0, 630.0)","(1745.0, 823.0)"
"(153.0, 827.0)","(249.0, 623.0)","(383.0, 427.0)","(538.0, 269.0)","(744.0, 175.0)","(967.0, 168.0)","(1184.0, 215.0)","(1375.0, 311.0)","(1546.0, 447.0)","(1678.0, 629.0)","(1746.0, 823.0)"
"(153.0, 827.0)","(249.0, 623.0)","(383.0, 427.0)","(538.0, 269.0)","(743.0, 175.0)","(967.0, 168.0)","(1183.0, 215.0)","(1375.0, 311.0)","(1546.0, 446.0)","(1679.0, 629.0)","(1747.0, 822.0)"
"(153.0, 825.0)","(249.0, 623.0)","(382.0, 428.0)","(537.0, 269.0)","(742.0, 175.0)","(967.0, 168.0)","(1183.0, 214.0)","(1375.0, 311.0)","(1547.0, 445.0)","(1679.0, 628.0)","(1746.0, 822.0)"
"(157.0, 828.0)","(249.0, 621.0)","(383.0, 428.0)","(537.5, 270.0)","(745.0, 175.0)","(968.0, 167.0)","(1184.0, 213.0)","(1375.0, 309.0)","(1548.0, 445.0)","(1677.0, 628.0)","(1744.0, 821.0)"
"(160.0, 831.0)","(253.0, 626.5)","(384.0, 428.0)","(537.0, 270.0)","(743.0, 175.0)","(967.0, 167.0)","(1182.0, 213.0)","(1376.0, 309.0)","(1547.0, 445.0)","(1677.0, 626.0)","(1743.0, 821.0)"
"(161.0, 832.0)","(253.0, 627.0)","(385.5, 429.0)","(539.0, 270.0)","(743.0, 175.5)","(969.0, 166.5)","(1181.0, 212.5)","(1376.0, 309.0)","(1547.0, 445.0)","(1677.0, 627.0)","(1743.0, 820.0)"
"(162.0, 831.0)","(254.0, 628.0)","(384.5, 430.0)","(538.0, 270.5)","(743.0, 176.0)","(969.0, 166.5)","(1181.0, 212.5)","(1376.0, 309.0)","(1547.0, 445.0)","(1677.0, 626.0)","(1743.0, 820.0)"
"(162.0, 833.0)","(254.5, 628.0)","(386.0, 431.0)","(539.0, 271.5)","(744.0, 176.0)","(969.0, 166.5)","(1181.0, 212.5)","(1376.0, 309.0)","(1547.0, 445.0)","(1677.0, 626.0)","(1743.0, 820.0)"
"(163.0, 835.0)","(255.0, 630.0)","(386.0, 433.0)","(539.0, 273.5)","(743.0, 177.0)","(968.0, 166.5)","(1182.5, 212.0)","(1376.0, 309.0)","(1547.0, 445.0)","(1676.0, 626.0)","(1744.0, 819.0)"
"(163.0, 836.0)","(256.0, 632.0)","(386.0, 433.5)","(539.0, 274.0)","(743.0, 177.0)","(967.0, 165.0)","(1183.0, 210.5)","(1375.0, 305.5)","(1545.0, 443.0)","(1671.0, 628.0)","(1742.0, 821.0)"
"(163.0, 836.0)","(257.0, 634.0)","(385.5, 436.0)","(537.0, 274.0)","(742.0, 175.5)","(964.0, 162.0)","(1181.0, 208.0)","(1372.0, 304.0)","(1541.0, 446.0)","(1663.0, 632.0)","(1740.0, 824.0)"
"(165.5, 838.0)","(259.5, 636.5)","(386.5, 436.0)","(536.5, 273.0)","(740.0, 171.5)","(961.0, 158.5)","(1178.0, 206.0)","(1366.0, 308.0)","(1531.0, 452.0)","(1652.0, 640.0)","(1739.0, 830.0)"
"(166.0, 839.0)","(263.0, 638.0)","(387.5, 436.0)","(535.0, 271.0)","(735.0, 167.5)","(957.0, 154.0)","(1171.0, 206.0)","(1357.0, 313.0)","(1519.0, 463.0)","(1640.0, 651.0)","(1737.0, 835.0)"
"(168.0, 842.0)","(265.0, 639.0)","(387.5, 438.0)","(531.5, 269.5)","(730.0, 163.0)","(952.5, 152.0)","(1165.0, 209.0)","(1348.0, 320.0)","(1506.0, 474.0)","(1629.0, 660.0)","(1736.0, 839.0)"
"(169.0, 844.0)","(267.0, 641.0)","(387.0, 439.0)","(529.0, 268.5)","(728.0, 160.5)","(948.0, 150.0)","(1162.0, 210.0)","(1342.0, 327.0)","(1497.0, 482.0)","(1618.0, 670.0)","(1737.0, 843.0)"
"(173.0, 845.0)","(269.0, 642.0)","(387.0, 439.0)","(527.0, 269.0)","(726.0, 159.0)","(947.0, 149.0)","(1159.0, 212.0)","(1336.0, 332.0)","(1486.0, 492.0)","(1609.0, 680.0)","(1735.0, 845.0)"
"(176.0, 847.5)","(272.0, 645.0)","(387.0, 440.5)","(524.5, 268.0)","(721.0, 156.0)","(943.0, 147.0)","(1154.0, 214.0)","(1330.0, 336.0)","(1478.0, 496.0)","(1601.0, 684.0)","(1733.0, 845.0)"
"(180.0, 851.0)","(275.0, 648.0)","(387.0, 441.5)","(522.0, 266.5)","(718.0, 155.0)","(941.0, 146.0)","(1149.0, 214.0)","(1323.0, 340.0)","(1469.0, 502.0)","(1592.0, 692.0)","(1729.5, 847.0)"
"(185.0, 854.0)","(279.0, 651.0)","(387.5, 443.0)","(520.0, 266.0)","(716.0, 154.0)","(936.0, 146.0)","(1146.0, 218.0)","(1316.0, 348.0)","(1458.0, 513.0)","(1578.0, 703.0)","(1724.0, 848.0)"
"(189.0, 859.0)","(285.0, 655.0)","(389.0, 444.0)","(516.0, 265.0)","(711.0, 150.5)","(933.0, 143.5)","(1138.0, 220.0)","(1305.0, 356.0)","(1441.0, 524.0)","(1565.0, 713.0)","(1720.0, 848.0)"
"(194.0, 863.0)","(291.0, 661.0)","(388.0, 447.0)","(512.5, 264.0)","(703.0, 146.0)","(925.0, 140.0)","(1129.0, 223.0)","(1291.0, 363.0)","(1427.0, 533.0)","(1556.0, 720.0)","(1717.0, 847.0)"
"(198.0, 868.0)","(296.0, 665.0)","(389.0, 450.5)","(509.0, 264.0)","(698.0, 144.0)","(919.0, 139.0)","(1120.0, 228.0)","(1277.0, 372.0)","(1413.0, 543.0)","(1546.0, 729.0)","(1715.0, 847.0)"
"(199.0, 871.0)","(297.0, 667.0)","(388.0, 451.0)","(506.0, 264.0)","(695.0, 141.5)","(915.0, 138.5)","(1115.0, 233.0)","(1268.0, 381.0)","(1400.0, 556.0)","(1536.0, 742.0)","(1714.0, 847.0)"
"(202.0, 872.0)","(300.0, 670.0)","(388.0, 455.0)","(504.0, 265.0)","(691.0, 141.0)","(913.0, 138.5)","(1109.5, 237.0)","(1258.0, 389.0)","(1389.0, 566.0)","(1527.0, 748.0)","(1713.0, 845.0)"
"(202.0, 874.0)","(300.0, 671.0)","(390.0, 456.0)","(503.0, 265.0)","(691.0, 140.0)","(912.0, 138.5)","(1104.0, 243.0)","(1250.0, 399.0)","(1377.0, 576.0)","(1519.0, 759.0)","(1707.0, 845.0)"
"(202.0, 875.0)","(301.0, 672.0)","(390.0, 455.0)","(504.0, 266.5)","(690.0, 140.0)","(911.0, 140.0)","(1101.0, 248.0)","(1242.0, 407.0)","(1367.0, 589.0)","(1512.0, 768.0)","(1705.0, 843.5)"
"(202.0, 876.0)","(302.0, 672.0)","(390.0, 455.0)","(503.0, 267.0)","(690.0, 140.0)","(909.0, 142.0)","(1097.0, 253.0)","(1233.0, 417.0)","(1354.0, 599.0)","(1504.0, 776.5)","(1700.0, 843.0)"
"(205.0, 875.0)","(304.0, 674.0)","(390.0, 457.0)","(501.0, 266.5)","(687.0, 139.0)","(904.0, 142.0)","(1092.0, 258.5)","(1225.0, 425.0)","(1346.0, 607.0)","(1499.0, 784.0)","(1698.0, 841.5)"
"(206.0, 874.0)","(306.0, 674.0)","(390.0, 459.0)","(500.0, 267.0)","(685.0, 139.0)","(904.0, 145.0)","(1085.0, 266.0)","(1217.0, 434.0)","(1340.0, 616.0)","(1496.0, 788.0)","(1696.0, 840.0)"
"(207.0, 874.0)","(306.0, 675.0)","(390.0, 459.0)","(499.0, 265.0)","(684.0, 138.0)","(901.0, 147.0)","(1081.0, 271.0)","(1211.0, 442.0)","(1333.0, 625.0)","(1493.0, 794.0)","(1695.0, 838.0)"
"(207.0, 876.0)","(306.0, 676.0)","(390.0, 459.0)","(499.0, 265.0)","(684.0, 137.0)","(900.0, 147.0)","(1080.0, 274.0)","(1205.0, 446.0)","(1327.0, 630.0)","(1489.0, 796.0)","(1693.0, 835.0)"
"(208.0, 877.0)","(310.0, 678.0)","(390.5, 460.0)","(499.0, 265.0)","(683.0, 137.5)","(900.0, 147.0)","(1079.0, 274.0)","(1201.0, 447.0)","(1319.0, 632.0)","(1484.0, 799.0)","(1690.0, 831.0)"
"(211.0, 877.0)","(312.0, 680.0)","(392.0, 460.0)","(495.0, 265.0)","(680.0, 137.0)","(897.0, 145.0)","(1075.0, 271.0)","(1196.0, 447.0)","(1313.0, 633.0)","(1478.0, 799.0)","(1685.0, 827.0)"
"(212.0, 879.0)","(316.0, 680.0)","(392.0, 460.0)","(492.0, 264.0)","(674.0, 133.0)","(891.0, 144.0)","(1068.0, 270.0)","(1187.5, 445.0)","(1304.0, 631.0)","(1472.0, 799.0)","(1679.0, 825.0)"
"(213.0, 880.0)","(318.0, 683.0)","(392.0, 461.0)","(487.5, 262.0)","(667.0, 130.0)","(884.0, 140.0)","(1062.0, 271.0)","(1180.0, 446.0)","(1295.0, 632.0)","(1464.0, 800.0)","(1671.0, 822.0)"
"(215.0, 880.0)","(318.0, 685.0)","(390.5, 462.0)","(485.0, 262.0)","(663.0, 126.0)","(877.0, 137.5)","(1054.0, 268.0)","(1170.0, 446.0)","(1284.0, 634.0)","(1455.0, 800.0)","(1664.0, 818.0)"
"(214.0, 879.0)","(319.0, 685.0)","(390.0, 461.0)","(481.5, 262.0)","(659.0, 124.5)","(875.0, 137.0)","(1047.0, 270.0)","(1163.0, 449.0)","(1276.0, 636.0)","(1448.0, 804.0)","(1657.0, 816.0)"
"(215.0, 879.0)","(320.0, 684.0)","(390.0, 461.0)","(482.0, 260.0)","(658.0, 124.0)","(875.0, 136.0)","(1045.0, 273.0)","(1158.0, 454.0)","(1270.0, 643.0)","(1441.0, 808.0)","(1651.0, 814.0)"
"(214.0, 879.0)","(319.0, 684.0)","(390.0, 461.0)","(482.0, 260.0)","(659.0, 124.0)","(874.0, 137.0)","(1042.0, 275.0)","(1152.0, 460.0)","(1262.0, 648.0)","(1434.0, 814.0)","(1643.0, 815.0)"
"(214.0, 879.0)","(319.0, 685.0)","(390.0, 461.0)","(482.5, 259.0)","(658.0, 124.0)","(873.0, 139.0)","(1040.0, 279.0)","(1146.0, 464.0)","(1254.0, 654.0)","(1428.0, 820.0)","(1637.0, 817.0)"
"(214.0, 879.0)","(318.0, 683.0)","(390.0, 461.0)","(481.5, 259.0)","(657.5, 124.0)","(873.0, 140.0)","(1036.0, 285.0)","(1141.0, 468.0)","(1247.0, 660.0)","(1421.0, 826.0)","(1631.0, 820.0)"
"(214.0, 879.0)","(316.0, 683.0)","(387.0, 458.0)","(480.0, 259.0)","(657.0, 124.0)","(871.0, 142.0)","(1033.0, 290.0)","(1134.0, 476.0)","(1238.0, 669.0)","(1414.0, 834.0)","(1623.0, 824.0)"
"(214.0, 879.0)","(314.0, 680.0)","(384.0, 454.0)","(477.0, 258.0)","(655.0, 124.0)","(871.0, 147.0)","(1029.0, 296.0)","(1128.0, 484.0)","(1230.0, 679.0)","(1408.0, 845.0)","(1617.5, 830.0)"
"(214.0, 879.0)","(311.0, 678.0)","(380.0, 453.0)","(474.0, 255.5)","(655.0, 126.0)","(869.0, 155.0)","(1025.0, 308.0)","(1120.0, 496.0)","(1223.0, 692.0)","(1401.0, 856.0)","(1607.0, 835.0)"
"(214.0, 879.0)","(310.0, 677.0)","(376.5, 452.0)","(471.5, 255.0)","(655.0, 128.5)","(869.0, 164.0)","(1019.5, 322.0)","(1111.0, 511.0)","(1215.0, 707.0)","(1394.0, 868.5)","(1601.5, 843.0)"
"(215.0, 879.0)","(308.0, 678.0)","(374.5, 452.0)","(469.5, 256.0)","(655.0, 133.0)","(868.0, 174.5)","(1014.0, 336.0)","(1103.0, 528.0)","(1206.0, 725.0)","(1390.0, 885.0)","(1596.0, 848.0)"
"(217.0, 880.0)","(308.0, 677.0)","(374.0, 452.0)","(470.0, 254.0)","(660.0, 137.0)","(868.0, 185.0)","(1008.0, 350.0)","(1093.0, 545.0)","(1194.5, 741.0)","(1385.0, 897.0)","(1588.0, 854.0)"
"(219.0, 879.0)","(310.0, 677.0)","(374.0, 451.0)","(469.5, 253.0)","(660.0, 139.0)","(869.0, 193.0)","(1003.0, 362.0)","(1083.0, 560.0)","(1185.5, 757.0)","(1377.0, 906.0)","(1580.0, 857.0)"
"(222.0, 878.0)","(311.0, 675.0)","(374.0, 450.0)","(468.5, 252.0)","(661.0, 139.0)","(868.0, 199.0)","(997.0, 372.0)","(1074.0, 571.0)","(1176.0, 769.0)","(1369.0, 913.0)","(1572.0, 858.0)"
"(225.0, 878.0)","(313.5, 674.0)","(374.0, 449.0)","(468.0, 251.0)","(661.0, 139.0)","(867.0, 201.0)","(993.0, 376.0)","(1067.0, 578.0)","(1168.0, 775.0)","(1364.0, 915.0)","(1562.0, 854.0)"
"(228.0, 879.0)","(317.0, 674.0)","(374.0, 447.0)","(469.0, 250.5)","(662.0, 139.0)","(866.0, 202.0)","(992.0, 379.0)","(1062.0, 582.0)","(1162.0, 778.0)","(1359.0, 915.0)","(1553.0, 848.0)"
"(235.0, 879.0)","(321.0, 674.0)","(376.0, 447.0)","(469.0, 250.0)","(663.0, 138.0)","(866.0, 202.0)","(989.0, 381.0)","(1057.0, 584.5)","(1156.0, 778.0)","(1356.0, 910.0)","(1545.0, 836.0)"
"(240.0, 880.0)","(325.0, 673.0)","(376.0, 448.0)","(468.0, 248.0)","(664.0, 137.5)","(865.0, 201.0)","(987.0, 384.0)","(1054.0, 587.0)","(1154.0, 778.0)","(1353.0, 903.0)","(1537.0, 822.0)"
"(247.0, 881.0)","(329.0, 675.0)","(378.0, 447.0)","(468.0, 248.0)","(663.0, 137.0)","(866.0, 202.0)","(985.5, 382.0)","(1053.0, 587.0)","(1151.0, 779.0)","(1351.0, 897.0)","(1531.0, 808.0)"
"(253.0, 884.0)","(334.0, 678.0)","(380.0, 449.0)","(467.5, 248.0)","(659.0, 137.0)","(864.0, 202.0)","(982.5, 385.0)","(1047.0, 587.0)","(1146.0, 779.0)","(1347.0, 890.0)","(1525.0, 795.0)"
"(258.0, 887.0)","(338.0, 680.0)","(382.0, 452.0)","(465.0, 250.0)","(655.0, 137.0)","(861.0, 200.0)","(978.0, 382.5)","(1043.0, 587.0)","(1143.0, 778.0)","(1347.0, 882.0)","(1519.0, 780.0)"
"(262.0, 891.0)","(343.0, 684.0)","(384.0, 455.0)","(465.0, 251.0)","(654.0, 135.5)","(860.0, 200.0)","(976.0, 382.0)","(1040.5, 585.0)","(1142.0, 776.0)","(1349.0, 871.5)","(1513.5, 766.0)"
"(267.0, 895.0)","(348.0, 688.0)","(386.0, 458.5)","(464.0, 255.0)","(651.0, 136.0)","(857.0, 199.5)","(973.5, 381.0)","(1037.0, 585.0)","(1140.5, 773.5)","(1351.0, 860.0)","(1509.5, 749.0)"
"(270.0, 897.0)","(352.0, 692.0)","(388.0, 461.0)","(463.0, 257.0)","(650.0, 136.0)","(855.0, 199.0)","(970.5, 381.0)","(1035.0, 585.0)","(1141.0, 771.5)","(1354.0, 851.0)","(1506.0, 734.0)"
"(273.0, 898.0)","(356.0, 695.0)","(390.0, 465.0)","(464.0, 259.0)","(648.0, 135.5)","(854.0, 198.0)","(967.0, 380.0)","(1029.0, 585.0)","(1138.0, 769.5)","(1351.0, 837.0)","(1499.0, 714.0)"
"(277.0, 901.0)","(362.0, 696.0)","(392.5, 467.0)","(462.0, 260.0)","(646.0, 134.0)","(850.0, 194.5)","(960.0, 377.0)","(1021.0, 583.0)","(1135.0, 766.0)","(1347.0, 827.0)","(1493.0, 702.0)"
"(282.0, 904.0)","(368.0, 700.0)","(395.0, 472.0)","(460.0, 263.0)","(640.5, 133.0)","(844.0, 194.0)","(954.5, 378.0)","(1016.0, 582.0)","(1133.0, 763.0)","(1347.0, 820.0)","(1491.0, 694.0)"
"(285.0, 904.0)","(371.0, 703.0)","(397.0, 473.0)","(460.0, 263.0)","(637.5, 133.0)","(842.0, 192.0)","(953.5, 378.0)","(1015.0, 582.0)","(1132.0, 761.5)","(1346.0, 819.0)","(1486.0, 689.0)"
"(288.5, 907.0)","(374.0, 704.0)","(398.5, 476.0)","(459.0, 265.0)","(636.0, 134.0)","(842.0, 192.0)","(951.0, 378.0)","(1011.0, 582.0)","(1129.0, 762.0)","(1344.0, 817.0)","(1480.0, 682.0)"
"(290.0, 907.0)","(379.0, 706.0)","(401.5, 477.0)","(460.0, 265.0)","(636.0, 134.0)","(840.0, 192.0)","(948.5, 378.0)","(1009.0, 582.0)","(1127.0, 763.0)","(1341.0, 814.0)","(1475.0, 679.0)"
"(292.0, 907.0)","(382.0, 707.0)","(403.5, 477.0)","(460.0, 266.0)","(635.0, 134.0)","(840.0, 192.0)","(947.5, 378.0)","(1007.0, 584.0)","(1124.0, 764.0)","(1339.0, 812.0)","(1469.0, 673.0)"
"(296.0, 907.0)","(386.0, 708.0)","(406.0, 478.0)","(460.0, 266.0)","(635.0, 134.0)","(841.0, 192.0)","(946.0, 379.0)","(1003.0, 586.0)","(1120.0, 765.0)","(1336.5, 811.0)","(1463.0, 668.0)"
"(300.0, 907.0)","(391.0, 709.0)","(408.5, 479.0)","(460.0, 266.0)","(636.0, 132.5)","(840.0, 192.5)","(943.5, 381.0)","(999.0, 588.0)","(1117.0, 764.0)","(1333.0, 807.0)","(1457.0, 662.0)"
"(306.0, 907.0)","(398.0, 709.0)","(412.0, 478.0)","(461.0, 265.0)","(634.0, 131.5)","(840.0, 192.0)","(940.0, 381.0)","(995.0, 587.0)","(1113.0, 764.0)","(1330.0, 803.5)","(1450.0, 656.0)"
"(312.0, 906.0)","(404.0, 710.0)","(416.5, 479.0)","(463.0, 266.0)","(635.0, 130.0)","(839.0, 192.0)","(937.5, 381.0)","(992.0, 589.0)","(1111.0, 764.0)","(1328.0, 800.0)","(1446.0, 651.0)"
"(316.0, 907.0)","(408.5, 712.0)","(418.5, 478.0)","(463.0, 268.0)","(635.5, 130.0)","(839.0, 192.0)","(937.5, 382.0)","(991.0, 589.0)","(1111.0, 765.0)","(1326.0, 798.0)","(1441.0, 645.0)"
"(321.0, 907.0)","(414.0, 711.0)","(421.0, 480.5)","(464.0, 267.0)","(636.0, 130.0)","(839.0, 192.0)","(935.0, 382.5)","(987.0, 591.0)","(1109.5, 767.0)","(1325.0, 795.0)","(1436.5, 640.0)"
"(327.0, 909.0)","(422.0, 714.0)","(426.0, 482.0)","(465.0, 268.0)","(635.0, 130.0)","(838.0, 192.0)","(933.0, 384.0)","(985.0, 591.0)","(1107.0, 766.0)","(1322.0, 793.0)","(1432.0, 638.0)"
"(335.0, 911.0)","(431.0, 716.0)","(432.5, 485.0)","(468.0, 270.0)","(634.0, 130.0)","(838.0, 192.0)","(932.0, 384.0)","(984.0, 593.0)","(1105.0, 766.5)","(1322.0, 790.0)","(1428.0, 633.0)"
"(344.0, 911.0)","(440.0, 718.0)","(438.5, 488.0)","(469.5, 272.0)","(633.0, 130.0)","(838.0, 192.0)","(931.0, 384.0)","(983.0, 594.0)","(1105.0, 767.0)","(1322.0, 790.0)","(1425.0, 630.0)"
"(352.0, 911.0)","(449.0, 718.0)","(444.0, 488.0)","(470.0, 274.0)","(634.0, 130.0)","(838.0, 191.0)","(931.0, 386.0)","(983.0, 594.0)","(1107.0, 766.5)","(1322.0, 788.0)","(1423.0, 626.0)"
"(364.0, 911.0)","(461.0, 719.0)","(449.5, 491.0)","(472.0, 274.0)","(634.0, 130.0)","(837.0, 192.0)","(931.0, 386.0)","(982.0, 595.0)","(1102.5, 768.0)","(1320.0, 788.0)","(1417.0, 623.0)"
"(376.0, 909.0)","(473.0, 718.0)","(456.5, 488.0)","(473.0, 272.0)","(635.0, 128.0)","(837.0, 191.0)","(927.0, 386.0)","(975.0, 598.0)","(1096.0, 770.0)","(1312.0, 787.0)","(1411.0, 624.0)"
"(390.0, 908.0)","(487.0, 716.0)","(465.0, 487.0)","(476.0, 271.0)","(635.0, 125.5)","(837.0, 192.0)","(923.0, 388.0)","(969.5, 598.0)","(1092.0, 770.5)","(1308.0, 787.0)","(1406.0, 621.0)"
"(411.0, 906.0)","(505.0, 716.0)","(477.0, 489.0)","(479.5, 272.0)","(638.0, 124.0)","(837.0, 191.0)","(921.0, 388.0)","(964.0, 599.0)","(1085.0, 770.0)","(1303.0, 786.0)","(1401.0, 621.0)"
"(433.0, 904.0)","(527.0, 713.0)","(488.0, 488.0)","(483.5, 272.0)","(638.0, 121.0)","(835.0, 189.0)","(918.0, 388.0)","(962.0, 598.0)","(1083.0, 770.0)","(1300.0, 785.0)","(1398.0, 619.0)"
"(452.0, 900.0)","(548.0, 710.0)","(501.5, 489.0)","(487.5, 273.0)","(639.0, 119.0)","(837.0, 188.0)","(917.0, 386.0)","(960.0, 596.0)","(1082.0, 770.0)","(1299.0, 784.0)","(1395.0, 618.5)"
"(471.0, 895.0)","(567.0, 709.0)","(513.0, 487.0)","(491.0, 273.0)","(639.0, 117.0)","(837.0, 186.0)","(917.0, 386.0)","(959.0, 598.0)","(1081.0, 770.0)","(1298.0, 783.0)","(1392.0, 617.0)"
"(490.0, 890.0)","(586.0, 707.0)","(526.0, 485.0)","(495.0, 271.0)","(641.0, 115.0)","(839.0, 184.0)","(916.0, 385.0)","(958.0, 595.0)","(1080.0, 769.0)","(1296.0, 782.0)","(1392.0, 615.0)"
"(507.0, 886.0)","(603.5, 702.0)","(536.0, 484.0)","(500.0, 271.0)","(642.0, 113.0)","(840.0, 184.0)","(916.0, 386.0)","(958.0, 597.0)","(1080.0, 768.0)","(1295.0, 780.0)","(1390.0, 613.0)"
"(524.0, 879.0)","(622.0, 698.0)","(548.0, 484.0)","(505.0, 271.0)","(646.0, 112.0)","(841.0, 185.0)","(916.0, 385.0)","(957.0, 597.0)","(1080.0, 768.0)","(1295.0, 778.0)","(1387.0, 610.0)"
"(540.0, 874.0)","(638.0, 694.0)","(560.0, 481.0)","(509.0, 269.5)","(644.0, 108.5)","(843.0, 182.0)","(916.5, 384.0)","(956.0, 596.0)","(1078.0, 767.0)","(1293.0, 776.0)","(1386.0, 607.0)"
"(559.0, 869.0)","(655.0, 689.0)","(571.0, 479.0)","(516.0, 268.0)","(649.0, 105.5)","(845.0, 180.0)","(917.0, 380.0)","(955.5, 592.0)","(1075.5, 764.0)","(1292.0, 773.0)","(1384.0, 605.0)"
"(577.0, 865.0)","(674.5, 686.0)","(584.5, 478.0)","(523.0, 269.0)","(653.0, 103.0)","(847.0, 176.0)","(919.0, 377.0)","(955.0, 589.0)","(1074.0, 762.0)","(1289.0, 770.5)","(1380.0, 600.0)"
"(595.0, 862.0)","(693.0, 684.0)","(600.0, 478.0)","(531.0, 271.0)","(657.0, 101.0)","(851.0, 171.0)","(919.0, 372.0)","(953.0, 585.0)","(1072.0, 759.0)","(1287.0, 767.0)","(1377.0, 598.0)"
"(612.0, 859.5)","(711.0, 684.0)","(615.5, 478.0)","(540.0, 273.0)","(659.0, 100.0)","(853.0, 164.0)","(921.0, 366.0)","(952.0, 581.0)","(1069.0, 754.5)","(1284.0, 762.5)","(1374.0, 594.0)"
"(627.0, 857.5)","(727.0, 684.0)","(629.5, 479.0)","(549.0, 275.0)","(662.0, 99.0)","(857.0, 160.0)","(923.0, 362.5)","(951.0, 575.0)","(1066.0, 752.0)","(1283.0, 759.0)","(1370.0, 588.0)"
"(639.0, 856.0)","(740.5, 683.0)","(641.0, 480.0)","(556.0, 279.0)","(662.0, 98.0)","(857.0, 157.0)","(923.5, 359.0)","(951.0, 573.0)","(1066.0, 748.0)","(1279.0, 756.0)","(1367.0, 585.0)"
